OBJECTID,Latitude,Longitude,Initial Source SIT209 Record Date,Incident Name,Incident Number,100% Contained?,IMT Type Assigned (Highest-level),Geographic Area,New to IMSR,IMSR Post Date (ISO Format),IRWIN ID,IRWIN Fire Discovery Date Time,Most Recent Date Posted Flag,Occurrence,Incident Size (Acres),NWCG UniqueFireIdentifier,x,y
32714,30.267,-93.978,9/10/2023 12:00:00 AM,Gist Road,TX-TXS-234090,c,C,SAC,,20230915,8f84007b-a857-43ef-af7e-57c4a9c8c96d,9/10/2023 5:40:00 PM,,LAST,417,2023-TXTXS-234090,-93.977993333391,30.2669946508347
32721,32.958,-108.875,9/11/2023 12:00:00 AM,Y 6,NM-N3S-000607,c,,SWC,,20230915,c93d7723-c3cb-44fc-afd1-f6148c0ea742,9/10/2023 5:29:00 PM,,LAST,1160,2023-NMN3S-000607,-108.874989662958,32.957994790981
33212,31.675,-109.525,9/11/2023 12:00:00 AM,Swisshelm,AZ-A3S-231731,c,,SWC,,20230916,757e5594-31ca-4d1c-ad56-724fae2b6bb4,9/11/2023 8:53:00 PM,,LAST,442,2023-AZA3S-231731,-109.524989612045,31.6749950151119
33652,46.728,-120.448,9/12/2023 12:00:00 AM,South Slope,WA-SPD-000686,c,,NWCC,,20230917,53a9c0f4-a380-44fb-aecf-c1926854e1f0,9/12/2023 7:21:00 PM,,LAST,341,2023-WASPD-000686,-120.447985619901,46.7279942311221
33653,43.395,-122.478,8/27/2023 12:00:00 AM,Ridge,OR-UPF-000346,c,,NWCC,,20230917,08ee3e9e-a2a5-4cb9-9c81-b99a1c42046f,8/25/2023 2:03:27 PM,,LAST,214,2023-ORUPF-000346,-122.477985958103,43.3949946461251
33672,29.771,-94.105,9/12/2023 12:00:00 AM,Willow Slough,TX-MCR-000001,,,SAC,,20230917,14779fc4-fa7d-47c9-b172-0ff267b607bb,8/29/2023 4:00:00 PM,,LAST,1945,2023-TXMCR-000001,-94.1049933226978,29.7709947580647
33691,34.504,-110.95,9/7/2023 12:00:00 AM,Labor,AZ-ASF-000848,,,SWC,,20230917,123e51bb-5d07-4601-974f-9524035fc307,9/4/2023 8:09:29 PM,,LAST,4038,2023-AZASF-000848,-110.949989121951,34.5039946779528
34539,44.093,-122.03,8/27/2023 12:00:00 AM,Pothole,OR-WIF-230393,c,1,NWCC,,20230919,55a75452-3d15-4a5e-a505-2609b59220aa,8/25/2023 1:31:00 PM,,LAST,109,2023-ORWIF-230393,-122.029985900338,44.0929945578808
34540,44.162,-122.143,8/26/2023 12:00:00 AM,Horse Creek,OR-WIF-230392,c,1,NWCC,,20230919,44ccccd4-47e0-43c0-a1ef-2cb417bc5a8a,8/25/2023 5:47:00 AM,,LAST,763,2023-ORWIF-230392,-122.142985869691,44.161994564432
34557,25.428,-80.93,9/16/2023 12:00:00 AM,Canepatch,FL-EVP-002820,,,SAC,,20230919,bd684304-db90-4c4d-b272-96379dd61aad,9/15/2023 8:50:51 PM,,LAST,336,2023-FLEVP-002820,-80.9299971133981,25.4279954169463
34558,30.931,-92.807,8/31/2023 12:00:00 AM,Elizabeth,LA-LAS-000296,c,,SAC,,20230919,210b1524-541e-4fe7-beec-4c448a99b374,8/31/2023 3:50:34 PM,,LAST,940,2023-LALAS-000296,-92.8069936094633,30.9309944719514
34559,26.066,-98.139,9/5/2023 12:00:00 AM,Santa Ana,TX-STR-000038,c,,SAC,,20230919,f7018d20-1207-4386-a1c9-03d1acfafcbc,9/5/2023 10:30:00 PM,,LAST,400,2023-TXSTR-000038,-98.1389924367788,26.0659956497933
34560,30.203,-84.941,8/19/2023 12:00:00 AM,Rock Pond,FL-FNF-002639,c,,SAC,,20230919,5e241b2e-0f1c-404b-8653-7b843d35b0a1,8/19/2023 9:32:24 PM,,LAST,2086,2023-FLFNF-002639,-84.9409958047218,30.2029943682238
34579,35.974,-105.917,9/8/2023 12:00:00 AM,El Valle,NM-CAF-000474,c,,SWC,,20230919,451eb6d9-3260-44f1-8b39-09f82f2d04b7,9/8/2023 6:49:00 PM,,LAST,525,2023-NMCAF-000474,-105.916990064273,35.9739941805713
34927,44.787,-120.998,9/17/2023 12:00:00 AM,Trout Creek,OR-PRD-000810,c,,NWCC,,20230920,e6b31775-863d-4284-843d-aa4da6e25c09,9/17/2023 8:01:33 PM,,LAST,1500,2023-ORPRD-000810,-120.997985933173,44.7869944114024
34938,40.936,-122.927,8/16/2023 12:00:00 AM,Deep,CA-SHF-000973,,,ONCC,,20230920,a6abf2c6-4c3e-4949-ad08-4080accc1dae,8/15/2023 2:37:10 PM,,LAST,4198,2023-CASHF-000973,-122.92698629173,40.9359948539286
34942,30.667,-95.751,9/10/2023 12:00:00 AM,Gibbs Forest,TX-TXS-233702,,,SAC,,20230920,4d709273-667b-4f92-bc3e-0e222ba14596,8/29/2023 8:32:00 PM,,LAST,400,2023-TXTXS-233702,-95.7509928568108,30.6669946327135
34943,30.971,-93.219,8/24/2023 12:00:00 AM,Ida,LA-KIF-000258,,,SAC,,20230920,7b302f78-2294-46d2-861c-bb1d76cf0509,8/24/2023 9:19:00 PM,,LAST,3641,2023-LAKIF-000258,-93.218993498773,30.9709944785966
34946,48.367,-113.955,7/31/2023 12:00:00 AM,Ridge,MT-FNF-000518,,,NRC,,20230920,101f8e74-1f00-4738-9caa-f4ccf964b2f1,7/30/2023 8:45:49 PM,,LAST,3665,2023-MTFNF-000518,-113.954986463917,48.3669934344757
34947,47.824,-116.614,8/3/2023 12:00:00 AM,Ridge Creek,ID-IPF-000447,,,NRC,,20230920,8eb69c6e-fc5f-4e8b-a322-2174a53a9cf9,8/3/2023 9:25:00 PM,,LAST,4474,2023-IDIPF-000447,-116.613986061867,47.8239937540765
34949,45.875,-107.517,9/17/2023 12:00:00 AM,Dry Creek,MT-LG22-230652,c,,NRC,,20230920,9ca02a23-5906-4fb3-b95e-77befd95e56c,9/17/2023 10:30:00 PM,,LAST,1050,2023-MTLG22-230652,-107.516988397964,45.8749930354343
35351,31.205,-93.329,8/27/2023 12:00:00 AM,Lions Camp Road,LA-LAS-000281,,C,SAC,,20230921,835699f8-516a-44bc-8f68-e74eab63fb8e,8/26/2023 9:00:00 PM,,LAST,785,2023-LALAS-000281,-93.3289934582344,31.2049944345809
35382,38.655,-108.333,8/8/2023 12:00:00 AM,Little Mesa,CO-UPD-000186,c,,RMC,,20230921,082f4de3-a15d-40c8-8787-789bddb510ae,7/31/2023 4:42:00 PM,,LAST,4009,2023-COUPD-000186,-108.332989268084,38.6549939575479
35384,33.333,-99.201,9/20/2023 12:00:00 AM,Hook And Hail,TX-TXS-234223,c,,SAC,,20230921,ffa6fc65-4601-4c33-99a8-8b6899f1b59d,9/19/2023 11:25:42 PM,,ONLY,400,2023-TXTXS-234223,-99.2009918408057,33.3329942674509
35578,48.284,-114.009,8/17/2023 12:00:00 AM,Doris Point,MT-FNF-000496,c,,NRC,,20230922,9842d337-9c98-4584-b3f0-239a97d6fb04,7/30/2023 11:55:00 AM,,LAST,1606,2023-MTFNF-000496,-114.008986472282,48.2839934465179
35579,47.961,-113.698,7/31/2023 12:00:00 AM,Tin Soldier Complex,MT-FNF-000535,,,NRC,,20230922,58770daf-d4f3-411f-9291-ef26a186fd7b,7/31/2023 3:21:11 PM,,LAST,8165,2023-MTFNF-000535,-113.697986611232,47.9609934395273
35580,46.19,-113.813,7/21/2023 12:00:00 AM,Bowles Creek,MT-BDF-006210,,,NRC,,20230922,02d82aa8-2325-4919-bb13-0211630537c5,7/21/2023 2:28:00 AM,,LAST,6988,2023-MTBDF-006210,-113.812986968934,46.1899935970245
35581,46.446,-114.893,7/13/2023 12:00:00 AM,Little Bear,ID-NCF-000321,,,NRC,,20230922,eeab7c5d-1d00-4810-8573-7550bb415410,7/3/2023 7:57:00 PM,,LAST,1221,2023-IDNCF-000321,-114.892986700317,46.4459936821898
35582,46.992,-115.613,7/27/2023 12:00:00 AM,Sawtooth,ID-IPF-000342,,,NRC,,20230922,878e92d4-a343-4d91-9925-d780a94c0bb0,7/18/2023 9:43:00 PM,,LAST,800,2023-IDIPF-000342,-115.612986442686,46.9919937115968
35583,47.742,-113.506,8/10/2023 12:00:00 AM,Stadium Creek,MT-FNF-000515,,,NRC,,20230922,8f855bfd-4f98-45f0-a6d2-7c1125dc6639,7/30/2023 7:42:52 PM,,LAST,426,2023-MTFNF-000515,-113.505986700612,47.7419934373427
35584,45.732,-114.902,8/12/2023 12:00:00 AM,Throng,MT-BRF-023257,,,NRC,,20230922,17de3746-d613-442a-8c72-4528cfe36a69,8/11/2023 9:41:13 PM,,LAST,134,2023-MTBRF-023257,-114.901986843652,45.731993741898
35585,46.15,-114.683,8/17/2023 12:00:00 AM,Wahoo Peak,ID-NCF-000505,,,NRC,,20230922,6e2a3792-21ad-4fb7-8289-190b8518f071,7/29/2023 6:48:00 PM,,LAST,380,2023-IDNCF-000505,-114.682986802825,46.1499936856779
35586,48.269,-113.188,8/1/2023 12:00:00 AM,Sidney,MT-HLF-005210,c,,NRC,,20230922,1caa588b-ce56-4086-b381-803336109e71,8/1/2023 8:59:00 PM,,LAST,198,2023-MTHLF-005210,-113.187986646622,48.2689933623578
35587,46.504,-114.976,7/27/2023 12:00:00 AM,West Fork,ID-NCF-000414,,,NRC,,20230922,0cab9e55-3506-4d84-8182-95e5a7477cf8,7/18/2023 1:56:25 AM,,LAST,1262,2023-IDNCF-000414,-114.97598667182,46.5039936857704
35588,46.711,-115.553,8/3/2023 12:00:00 AM,Snowden,ID-NCF-000220,,,NRC,,20230922,6f5ee4aa-e5ac-44a0-8ad0-886e614d7107,6/7/2023 10:28:56 PM,,LAST,945,2023-IDNCF-000220,-115.552986514962,46.7109937272712
35593,33.028,-108.454,7/27/2023 12:00:00 AM,Turkey,NM-GNF-000419,c,,SWC,,20230922,b377e3ac-524c-466f-a4ec-88264efe7e43,7/22/2023 10:55:00 PM,,LAST,5620,2023-NMGNF-000419,-108.453989746327,33.0279947597166
35598,44.703,-113.742,7/19/2023 12:00:00 AM,Hayden,ID-SCF-023084,c,,GBC,,20230922,3b96070f-23bb-4b83-a2cb-5fa4c2e741e2,7/19/2023 5:28:00 PM,,LAST,24706,2023-IDSCF-023084,-113.741987269261,44.7029937215887
35607,34.159,-90.748,9/19/2023 12:00:00 AM,Winding Road,MS-MSS-010399,c,,SAC,,20230922,5623752c-ff52-4b8c-bd22-6852bf41063d,9/19/2023 7:45:00 PM,,ONLY,193,2023-MSMSS-010399,-90.7479939848472,34.1589937345972
35922,31.575,-89.761,9/22/2023 12:00:00 AM,Haw Pond Rd Prentiss,MS-MSS-010325,c,,SAC,,20230923,9edcf48b-9227-487f-8234-755fc3c46f04,9/17/2023 6:00:00 PM,,ONLY,145,2023-MSMSS-010325,-89.7609943975773,31.5749942269802
36224,31.72,-90.796,9/18/2023 12:00:00 AM,Mcbride Rd,MS-MSS-000001,c,,SAC,,20230924,739a4e2b-aab6-4ef0-bb5a-236d98a19300,9/17/2023 9:45:00 PM,,LAST,440,2023-MSMSS-000001,-90.7959941086454,31.7199942342757
36586,32.277,-110.51,9/15/2023 12:00:00 AM,Bolt,AZ-CNF-000995,c,,SWC,,20230925,dee4fd10-3ec8-4dfd-b6da-67a3e06f968d,9/13/2023 5:29:00 PM,,LAST,410,2023-AZCNF-000995,-110.50998937352,32.2769949707137
36794,43.371,-123.372,8/24/2023 12:00:00 AM,Tyee Ridge Complex,OR-733S-000314,c,,NWCC,,20230926,1f7bd34f-0b4e-4efe-98b3-b5c7d799f719,8/25/2023 4:12:00 AM,,LAST,7946,2023-OR733S-000314,-123.37198582695,43.3709947325742
36812,44.751,-115.389,8/17/2023 12:00:00 AM,Chilcoot,ID-SCF-023140,,,GBC,,20230926,2972eb6f-8bee-4a65-9228-87a8c23ffd0e,8/11/2023 9:14:00 PM,,LAST,685,2023-IDSCF-023140,-115.388986937542,44.750993871571
36813,44.468,-115.844,8/16/2023 12:00:00 AM,East,ID-BOF-000740,,,GBC,,20230926,5e353d58-ce5d-470d-b8f2-08a32181ff69,8/16/2023 10:21:00 PM,,LAST,3313,2023-IDBOF-000740,-115.84398690301,44.4679939385457
36816,45.504,-115.315,7/24/2023 12:00:00 AM,Elkhorn,ID-PAF-002673,,,GBC,,20230926,c6f49a2b-bce4-42e6-835d-7e230017fdd3,7/24/2023 11:34:00 PM,,LAST,26048,2023-IDPAF-002673,-115.314986808075,45.5039938009893
36820,39.098,-109.045,9/20/2023 12:00:00 AM,Border,CO-GRD-230412,c,,RMC,,20230926,d690b0f3-8b7c-4526-8a8e-a2eaf44e3d8c,9/21/2023 5:14:00 AM,,LAST,1198,2023-COGRD-230412,-109.044989064965,39.0979939497925
36823,38.72,-107.076,7/26/2023 12:00:00 AM,Lowline,CO-GMF-000176,,,RMC,,20230926,f7906b79-ec1c-4da6-a0b3-3899a15e8645,7/26/2023 2:02:00 PM,,LAST,1999,2023-COGMF-000176,-107.075989535456,38.7199938632051
37530,48.722,-121.136,8/2/2023 12:00:00 AM,Sourdough,WA-NCP-000262,c,,NWCC,,20230929,66e04ede-bb28-4fc0-9255-77582be4ffa9,7/29/2023 4:11:00 PM,,LAST,7377,2023-WANCP-000262,-121.135985026331,48.7219941916675
37542,46.818,-114.577,9/14/2023 12:00:00 AM,Lupine,MT-LNF-200797,,,NRC,,20230929,9b6064cd-36a8-4891-a279-ab6dabd726ab,9/9/2023 8:25:20 PM,,LAST,158,2023-MTLNF-200797,-114.576986684753,46.817993620488
37544,47.382,-114.806,8/18/2023 12:00:00 AM,River Road East,MT-LNF-200730,c,,NRC,,20230929,7a672439-4870-478d-a981-b5497d7204ab,8/18/2023 7:18:28 PM,,LAST,17313,2023-MTLNF-200730,-114.805986516298,47.3819935989348
37648,33.295,-108.388,7/27/2023 12:00:00 AM,Prior,NM-GNF-000447,,,SWC,,20230927,5334c10f-0705-4670-a1bb-3ae18ca4b228,7/26/2023 5:32:32 PM,,LAST,12841,2023-NMGNF-000447,-108.387989741455,33.2949947161787
37673,47.936,-123.424,9/7/2023 12:00:00 AM,Eagle Point,WA-OLP-000414,,,NWCC,,20230928,fe2fa861-0ba8-4e3a-a9e9-359c527e19f1,8/29/2023 5:33:00 PM,,LAST,128,2023-WAOLP-000414,-123.423984854007,47.9359944876868
37674,48.042,-120.979,7/27/2023 12:00:00 AM,Airplane Lake,WA-OWF-000374,,,NWCC,,20230928,cd4c02c9-5aea-4dd6-8b2d-e1698c67b738,7/7/2023 8:56:11 PM,,LAST,6956,2023-WAOWF-000374,-120.978985223388,48.0419942111355
37675,48.5,-120.693,8/15/2023 12:00:00 AM,Blue Lake,WA-OWF-000563,,,NWCC,,20230928,8aeade11-732b-4f58-96a5-d78eda1701c5,8/15/2023 6:50:35 AM,,LAST,1074,2023-WAOWF-000563,-120.692985158145,48.4999941540825
37676,48.379,-121.173,8/25/2023 12:00:00 AM,Kindy Creek,WA-MSF-000336,,,NWCC,,20230928,360f8ab8-db9f-4530-980d-903569a739db,8/16/2023 2:25:41 AM,,LAST,210,2023-WAMSF-000336,-121.172985107194,48.3789942141437
37678,48.284,-121.046,8/10/2023 12:00:00 AM,Dome Peak,WA-MSF-000265,,,NWCC,,20230928,64520746-7f0c-4fe9-afdc-7ab8d46fc9f0,7/29/2023 11:02:00 PM,,LAST,1477,2023-WAMSF-000265,-121.045985152332,48.2839942051859
37686,35.526,-112.356,9/19/2023 12:00:00 AM,Mixon,AZ-A1S-231743,,,SWC,,20230928,5576d8e2-9ada-4d47-8ca3-0e35dad9873b,9/13/2023 8:42:56 PM,,LAST,597,2023-AZA1S-231743,-112.355988756039,35.5259946236321
37687,36.587,-114.335,9/22/2023 12:00:00 AM,Huntsman,NV-LCL-501281,,,GBC,,20230928,c4291138-73a2-43d8-99fb-047902482745,9/22/2023 9:47:10 PM,,LAST,469,2023-NVLCL-501281,-114.334988276759,36.5869946167889
37694,37.362,-106.803,8/6/2023 12:00:00 AM,Quartz Ridge,CO-SJF-000678,,,RMC,,20230928,ad9b0ace-5f92-485b-88e4-e4c7134836bb,8/5/2023 3:01:00 PM,,LAST,2850,2023-COSJF-000678,-106.802989738035,37.3619940328499
37695,37.521,-107.3,7/28/2023 12:00:00 AM,Bear Creek,CO-SJF-000570,,,RMC,,20230928,15e00984-9147-44c4-89f6-6e1dfeca8ebe,7/28/2023 7:44:00 PM,,LAST,1093,2023-COSJF-000570,-107.299989612904,37.520994042217
37879,31.09,-89.573,9/30/2023 12:00:00 AM,Hwy 13 And Purvis,MS-MSS-010579,c,,SAC,y,20231002,e24665f5-eafd-41fc-a221-fa2aff65031d,9/30/2023 8:15:00 PM,,ONLY,233,2023-MSMSS-010579,-89.5729944723718,31.0899943237108
38102,46.533,-121.775,8/30/2023 12:00:00 AM,Cowlitz Complex,WA-GPF-001297,,,NWCC,,20231003,754b5005-b0e1-4ec9-8959-1bec3e36b7a4,8/29/2023 3:27:19 PM,,LAST,731,2023-WAGPF-001297,-121.774985443628,46.5329943826548
38350,42.426,-120.685,9/18/2023 12:00:00 AM,Morgan,OR-FWF-230307,,,NWCC,,20231004,c88f4251-829a-4d08-89b5-59fa39c4fb15,9/18/2023 9:44:00 PM,,LAST,2289,2023-ORFWF-230307,-120.684986407242,42.4259945481164
38352,43.971,-122.546,7/23/2023 12:00:00 AM,Bedrock,OR-WIF-230266,c,,NWCC,,20231004,a07d9467-ce0f-46b8-aca1-209fe8a4a9b4,7/23/2023 12:01:00 AM,,LAST,31590,2023-ORWIF-230266,-122.545985842784,43.9709946157228
38361,31.731,-90.793,9/30/2023 12:00:00 AM,Block Foster Rd,MS-MSS-010575,,,SAC,,20231004,0a74d005-8e54-4d64-9447-1732e18fcdee,9/30/2023 4:30:00 PM,,LAST,150,2023-MSMSS-010575,-90.7929941089007,31.730994231866
38362,29.319,-96.48,9/26/2023 12:00:00 AM,Runway,TX-MAR-000008,c,,SAC,,20231004,f8e3fe69-0bbf-4c5d-a33b-bfd47b1b0b2c,9/26/2023 1:30:00 PM,,LAST,4431,2023-TXMAR-000008,-96.4799927336699,29.3189949301477
38372,48.53,-114.855,8/1/2023 12:00:00 AM,East Fork,MT-KNF-000262,c,,NRC,,20231004,f4c0adff-3666-47e3-93d9-d8b3273575d2,7/30/2023 4:59:30 PM,,LAST,5259,2023-MTKNF-000262,-114.854986241191,48.5299935169754
38625,40.708,-107.816,9/29/2023 12:00:00 AM,Iron,CO-LSD-000197,c,,RMC,,20231005,782742d8-fe02-4e06-b42c-9c662e5911fe,9/29/2023 5:56:00 PM,,LAST,7361,2023-COLSD-000197,-107.815989134238,40.70799365727
38628,42.236,-114.333,8/24/2023 12:00:00 AM,Black Mountain,ID-STF-000212,,,GBC,,20231005,a2af4221-d5a3-4bb0-a5c4-c02e847b3fec,8/20/2023 3:24:00 PM,,LAST,1311,2023-IDSTF-000212,-114.33298756749,42.2359940075646
38629,39.428,-110.16,9/6/2023 12:00:00 AM,Light House Canyon,UT-GRD-023296,,,GBC,,20231005,1110ab69-a6a4-4229-b92b-592d6b039d86,8/16/2023 9:31:00 PM,,LAST,1962,2023-UTGRD-023296,-110.159988790663,39.4279939883033
38631,36.524,-118.639,9/9/2023 12:00:00 AM,Redwood,CA-KNP-000061,,,OSCC,,20231005,405281c7-2b67-43c1-8f7a-f907ae53d92e,8/15/2023 11:46:00 PM,,LAST,1957,2023-CAKNP-000061,-118.638987519864,36.5239949067395
38839,43.969,-121.901,9/17/2023 12:00:00 AM,Petes Lake,OR-WIF-230409,,2,NWCC,,20231006,b4361260-2c9a-40bb-bea8-d92b96122cb1,8/25/2023 6:56:56 PM,,LAST,3254,2023-ORWIF-230409,-121.90098594369,43.9689945534564
38841,43.593,-122.619,8/29/2023 12:00:00 AM,Grizzly,OR-UPF-000341,,2,NWCC,,20231006,e6809465-97f8-498a-bd26-ccf507dc3412,8/25/2023 2:54:04 AM,,LAST,324,2023-ORUPF-000341,-122.618985900885,43.5929946467663
38842,43.623,-122.571,8/29/2023 12:00:00 AM,Brice Creek,OR-UPF-000359,,2,NWCC,,20231006,218f645b-1b62-4860-bf12-dd32a344a338,8/25/2023 9:37:00 PM,,LAST,571,2023-ORUPF-000359,-122.570985902818,43.6229946402551
38843,43.704,-122.676,8/29/2023 12:00:00 AM,Dinner,OR-UPF-000357,,2,NWCC,,20231006,e3130acb-983a-4415-b1a6-7fb43aead4cd,8/25/2023 7:50:35 PM,,LAST,304,2023-ORUPF-000357,-122.675985871978,43.7039946451564
38846,47.72,-123.508,9/20/2023 12:00:00 AM,Delabarre,WA-OLP-000424,c,,NWCC,,20231006,66e60fc3-23bb-4fc5-bc09-99b55ad67ed4,9/1/2023 9:13:52 PM,,LAST,4168,2023-WAOLP-000424,-123.507984894031,47.7199945073851
38847,47.711,-123.588,9/20/2023 12:00:00 AM,Low Divide,WA-OLP-000421,c,,NWCC,,20231006,1ddd3736-167c-49e3-b514-c2763c459bab,9/1/2023 3:00:00 PM,,LAST,341,2023-WAOLP-000421,-123.587984883918,47.7109945166917
38853,30.981,-92.811,8/24/2023 12:00:00 AM,Hwy 113,LA-LAS-000256,,C,SAC,,20231006,dea8967c-5c75-4593-8084-99d14759398e,8/24/2023 6:57:00 PM,,LAST,7124,2023-LALAS-000256,-92.8109936059748,30.9809944617435
39031,43.43,-122.736,8/24/2023 12:00:00 AM,Chilcoot,OR-UPF-000345,c,,NWCC,,20231009,c3508196-b91f-43b1-a6bc-5eb39266b901,8/25/2023 4:14:00 AM,,LAST,1940,2023-ORUPF-000345,-122.735985912324,43.429994668354
39047,37.604,-108.603,9/27/2023 12:00:00 AM,Hope,CO-SJF-001052,c,,RMC,,20231009,cb0b3ef7-d77f-4865-9de6-7ae1700d3e67,9/21/2023 9:46:00 PM,,LAST,1290,2023-COSJF-001052,-108.602989322812,37.6039941151022
39048,29.668,-94.152,10/6/2023 12:00:00 AM,Star Lake,TX-MCR-000491,c,,SAC,y,20231009,2d3eeedb-8f05-4db9-9a82-8b890bde7e3f,10/4/2023 3:00:00 PM,,ONLY,2381,2023-TXMCR-000491,-94.1519933149932,29.6679947810941
39207,34.886,-95.987,10/2/2023 12:00:00 AM,Powerline,OK-OKS-230497,c,,SAC,,20231010,f4b39955-02bc-4a53-ad2b-2255fbe7924d,10/2/2023 6:30:00 PM,,LAST,585,2023-OKOKS-230497,-95.9869925444775,34.8859938337185
39383,29.853,-83.5,10/7/2023 12:00:00 AM,Fish Creek 2,FL-FLS-230500169,c,,SAC,,20231011,1f05cec0-83f2-414f-8f54-bd4508945575,10/7/2023 8:30:00 PM,,LAST,150,2023-FLFLS-230500169,-83.4999962307265,29.8529944054185
39507,44.222,-122.146,8/9/2023 12:00:00 AM,Lookout,OR-WIF-230327,c,,NWCC,,20231012,a744d6e2-59f8-44d1-a629-985cab25dd95,8/6/2023 12:14:00 AM,,LAST,25754,2023-ORWIF-230327,-122.145985857921,44.2219945608925
39516,31.118,-92.569,10/2/2023 12:00:00 AM,Claiborne,LA-KIF-000368,c,,SAC,,20231012,ce6a8253-09a2-47c8-8dd9-042265a3aa29,10/2/2023 11:45:00 AM,,LAST,1636,2023-LAKIF-000368,-92.5689936633852,31.1179944246056
39518,35.066,-111.765,9/28/2023 12:00:00 AM,Cecil,AZ-COF-001069,c,,SWC,,20231012,f1b0d623-95b7-42ea-b5b7-fc7ac86e7cd7,9/18/2023 11:10:00 PM,,LAST,2180,2023-AZCOF-001069,-111.764988912608,35.0659946486555
39522,39.008,-111.347,9/21/2023 12:00:00 AM,Box,UT-MLF-023427,,,GBC,,20231012,b29b6c0d-a4a7-4f8a-bcf5-101e4ca1b071,9/19/2023 3:39:00 PM,,LAST,2038,2023-UTMLF-023427,-111.346988596321,39.0079941247608
39523,38.008,-111.331,9/14/2023 12:00:00 AM,Steep Creek,UT-FIF-230370,,,GBC,,20231012,7f5d9b5f-3ee0-4078-a98f-a6363babe462,9/14/2023 5:59:00 PM,,LAST,343,2023-UTFIF-230370,-111.330988713106,38.0079942452276
39561,45.458,-122.085,8/25/2023 12:00:00 AM,Camp Creek,OR-MHF-001199,,,NWCC,,20231013,8a6d09b9-4a0b-4215-9aac-1cc17eec19eb,8/25/2023 9:03:00 AM,,LAST,2055,2023-ORMHF-001199,-122.084985623737,45.4579944782336
39562,42.936,-121.66,9/23/2023 12:00:00 AM,Marsh,OR-KLR-230311,,,NWCC,,20231013,bed920a7-d8ae-42f6-921b-b376c2dce30c,9/23/2023 7:24:00 PM,,LAST,2663,2023-ORKLR-230311,-121.659986165769,42.9359946003941
39568,35.522,-101.921,10/10/2023 12:00:00 AM,N 287 Complex,TX-TXS-234330,c,,SAC,,20231013,bf027b74-b840-46d1-a979-95fc2036dcc3,10/10/2023 9:28:51 PM,,LAST,592,2023-TXTXS-234330,-101.920991023529,35.5219940271126
39571,34.243,-110.856,9/1/2023 12:00:00 AM,Valentine,AZ-TNF-001315,c,,SWC,,20231013,f0681379-0285-4155-8129-af4b8e74cece,8/17/2023 12:03:40 AM,,LAST,9644,2023-AZTNF-001315,-110.855989161777,34.2429947086932
39618,42.746,-124.344,8/27/2023 12:00:00 AM,Anvil,OR-RSF-000413,,2,NWCC,,20231020,bf2e0890-da87-47bc-9a30-0062db83b3fe,8/25/2023 7:23:00 PM,,LAST,22170,2023-ORRSF-000413,-124.344,42.746
39619,42.516,-124.037,7/15/2023 12:00:00 AM,Flat,OR-RSF-000209,,,NWCC,,20231020,76502e27-4ae0-4100-a9ad-f1850b16333d,7/16/2023 12:51:00 AM,,LAST,34242,2023-ORRSF-000209,-124.037,42.5160000000001
39621,41.37,-123.631,8/17/2023 12:00:00 AM,2023 Srf Lightning Complex,CA-SRF-000986,,,ONCC,,20231020,16890fb5-5004-4114-b056-1760ad7eb6c1,8/17/2023 5:02:29 PM,,LAST,50198,2023-CASRF-000986,-123.631,41.3700000000001
39622,41.768,-123.046,8/17/2023 12:00:00 AM,Happy Camp Complex,CA-KNF-007022,,,ONCC,,20231020,5ca009dc-d74b-419e-a2e9-0f6231b6191c,8/16/2023 5:27:42 PM,,LAST,21725,2023-CAKNF-007022,-123.046,41.768
39623,40.522,-123.486,8/17/2023 12:00:00 AM,South Fork Complex,CA-SHF-001004,,,ONCC,,20231020,a2eefb08-1aa8-413d-9d8d-df4650284399,8/18/2023 1:47:22 AM,,LAST,3929,2023-CASHF-001004,-123.486,40.522
39624,30.673,-93.439,8/22/2023 12:00:00 AM,Tiger Island,LA-LAS-000252,,C,SAC,,20231020,df972484-6094-4b47-8ad5-1f6128090dc3,8/22/2023 5:30:00 PM,,LAST,31290,2023-LALAS-000252,-93.439,30.6730000000001
39626,34.261,-105.791,10/3/2023 12:00:00 AM,Buford,NM-CIF-000480,c,,SWC,,20231020,a9e39ec3-c76d-4e9c-97df-2b4a6ab978bc,9/19/2023 8:40:00 PM,,LAST,2358,2023-NMCIF-000480,-105.791,34.261
39627,46.712,-87.947,10/4/2023 12:00:00 AM,Yellow Dog,MI-OTF-230485,,,EACC,,20231020,112169fd-b5c9-4a24-945b-5271f2ef5152,10/4/2023 2:14:00 PM,,LAST,144,2023-MIOTF-230485,-87.9469999999999,46.712
39631,31.808,-94.276,10/19/2023 12:00:00 AM,Arcadia,TX-TXS-234351,c,,SAC,y,20231020,c9776f0d-bde6-4a12-b3c9-a9edffc52f13,10/18/2023 7:00:00 PM,,ONLY,144,2023-TXTXS-234351,-94.276,31.808
39726,38.061,-119.991,9/14/2023 12:00:00 AM,Quarry,CA-STF-001921,c,,OSCC,,20231027,bcb807dc-5a09-47f2-8c05-f386a6ac803a,9/9/2023 11:32:00 PM,,LAST,7296,2023-CASTF-001921,-119.991,38.061
